
UniqueId,FromPaperId,CitedPaperId,TimeStamp
20170810034636-001-01-8,2165467455,1996941236,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,1585704552,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2006633728,2017-08-10 15:47:17
20170810034636-001-01-14,2165467455,2173322574,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,2058238452,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,2100901653,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,2080898536,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,2067858436,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,2182482834,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,2535582266,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,2486015400,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,2027939084,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,2072071365,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,2077776889,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,2162806915,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,2125834523,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,2148031245,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,1707898982,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,2250453281,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,2123209274,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,1990388336,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,2332162177,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,2187344422,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,2285121548,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,2066623874,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,2161208783,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,2076657270,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,2023980474,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,1987748328,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,1872996274,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,1977856111,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,2013200817,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,2013042849,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,1985464228,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,2020601345,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,1988902465,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,2014180767,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,1578747365,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,2136150995,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,1945021082,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,879764102,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,1857164369,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,2077269704,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,1989329332,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,2078380329,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,2101204711,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,1537408105,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,2111777419,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,2145145098,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,1975125888,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,2065530596,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,2162145810,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,52840101,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,2115182285,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,2090839316,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,149683108,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,2187862718,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,1988781412,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,1568702397,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2109941026,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,1821285649,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,2163412015,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,1552074874,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,2141208034,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,2093793584,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,2159209233,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,2081053428,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,1965851263,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,2168945543,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,1596200616,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2056489736,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,2060747549,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,1998512182,2017-08-10 15:47:17
20170810034636-001-01-55,2165467455,1968343445,2017-08-10 15:47:17
20170810034636-001-01-57,2165467455,2132692154,2017-08-10 15:47:17
20170810034636-001-01-59,2165467455,2027386927,2017-08-10 15:47:17
20170810034636-001-01-61,2165467455,2044797496,2017-08-10 15:47:17
20170810034636-001-01-63,2165467455,2013277984,2017-08-10 15:47:17
20170810034636-001-01-65,2165467455,2067396924,2017-08-10 15:47:17
20170810034636-001-01-67,2165467455,2005032394,2017-08-10 15:47:17
20170810034636-001-01-69,2165467455,2166275865,2017-08-10 15:47:17
20170810034636-001-01-71,2165467455,2092321748,2017-08-10 15:47:17
20170810034636-001-01-73,2165467455,1970293366,2017-08-10 15:47:17
20170810034636-001-01-75,2165467455,2110338707,2017-08-10 15:47:17
20170810034636-001-01-77,2165467455,2022530540,2017-08-10 15:47:17
20170810034636-001-01-79,2165467455,2001752498,2017-08-10 15:47:17
20170810034636-001-01-81,2165467455,2038765730,2017-08-10 15:47:17
20170810034636-001-01-83,2165467455,2266149187,2017-08-10 15:47:17
20170810034636-001-01-85,2165467455,2127578890,2017-08-10 15:47:17
20170810034636-001-01-87,2165467455,2120948145,2017-08-10 15:47:17
20170810034636-001-01-89,2165467455,2021679990,2017-08-10 15:47:17
20170810034636-001-01-91,2165467455,1979264449,2017-08-10 15:47:17
20170810034636-001-01-93,2165467455,2056850868,2017-08-10 15:47:17
20170810034636-001-01-95,2165467455,2070712658,2017-08-10 15:47:17
20170810034636-001-01-97,2165467455,2034409909,2017-08-10 15:47:17
20170810034636-001-01-0,2165467455,2029722359,2017-08-10 15:47:17
20170810034636-001-01-2,2165467455,1852543569,2017-08-10 15:47:17
20170810034636-001-01-4,2165467455,2036226033,2017-08-10 15:47:17
20170810034636-001-01-6,2165467455,2110625774,2017-08-10 15:47:17
20170810034636-001-01-8,2165467455,2102805620,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,2085721207,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2112543636,2017-08-10 15:47:17
20170810034636-001-01-14,2165467455,1565544082,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,2092428805,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,2057129003,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,2547185913,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,1848555754,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,1965392376,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,2150282015,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,1967992696,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,1988128185,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,1969884952,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,13534771,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,2059844260,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,1981858465,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,2162307012,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,1982898515,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,1994581962,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,1489951562,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,2016795136,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,1842985622,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,2163887589,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,1991924287,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,2111869173,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,1982291048,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,2028052727,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,2011384915,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,2095071227,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,2093009437,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,2149099978,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,1605890909,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,2297518571,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,1489569327,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,2140508152,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,179908819,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,1510874905,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,2005992727,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,565490602,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,2116966683,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,1847790181,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,1940700636,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,1983472437,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,2060515098,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,2003453587,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,1898735459,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,2154243265,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,2118401712,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,2124269710,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,2068300649,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,1991718942,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,2057852703,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,1488961885,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,2148324726,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,1993714359,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,2085821602,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,2073643703,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,1843386722,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,57175063,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2163377930,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,1530893257,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,2060028997,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,2057773300,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,2117747363,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,1566656512,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,2170182717,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,2032874777,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,2039970309,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,2057476334,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,1542546718,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2002102365,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,1990358443,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,2081696490,2017-08-10 15:47:17
20170810034636-001-01-55,2165467455,350588237,2017-08-10 15:47:17
20170810034636-001-01-57,2165467455,2163902533,2017-08-10 15:47:17
20170810034636-001-01-59,2165467455,2032352315,2017-08-10 15:47:17
20170810034636-001-01-61,2165467455,2123626132,2017-08-10 15:47:17
20170810034636-001-01-63,2165467455,1999652531,2017-08-10 15:47:17
20170810034636-001-01-65,2165467455,2090846255,2017-08-10 15:47:17
20170810034636-001-01-67,2165467455,2473220263,2017-08-10 15:47:17
20170810034636-001-01-69,2165467455,2067364276,2017-08-10 15:47:17
20170810034636-001-01-71,2165467455,2000487974,2017-08-10 15:47:17
20170810034636-001-01-73,2165467455,2072474927,2017-08-10 15:47:17
20170810034636-001-01-75,2165467455,2086524348,2017-08-10 15:47:17
20170810034636-001-01-77,2165467455,1854652430,2017-08-10 15:47:17
20170810034636-001-01-79,2165467455,1999670122,2017-08-10 15:47:17
20170810034636-001-01-81,2165467455,2004699875,2017-08-10 15:47:17
20170810034636-001-01-83,2165467455,2274251786,2017-08-10 15:47:17
20170810034636-001-01-85,2165467455,1659137721,2017-08-10 15:47:17
20170810034636-001-01-87,2165467455,2050889613,2017-08-10 15:47:17
20170810034636-001-01-89,2165467455,2062166767,2017-08-10 15:47:17
20170810034636-001-01-91,2165467455,2161020777,2017-08-10 15:47:17
20170810034636-001-01-93,2165467455,2001375647,2017-08-10 15:47:17
20170810034636-001-01-95,2165467455,2003507569,2017-08-10 15:47:17
20170810034636-001-01-97,2165467455,2011308078,2017-08-10 15:47:17
20170810034636-001-01-0,2165467455,2020635076,2017-08-10 15:47:17
20170810034636-001-01-2,2165467455,1938295468,2017-08-10 15:47:17
20170810034636-001-01-4,2165467455,2174196711,2017-08-10 15:47:17
20170810034636-001-01-6,2165467455,2017995536,2017-08-10 15:47:17
20170810034636-001-01-8,2165467455,1995201633,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,1569418155,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2081128697,2017-08-10 15:47:17
20170810034636-001-01-14,2165467455,2111430474,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,2113343450,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,1663724661,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,2056642597,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,2061141062,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,2131653740,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,2140265765,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,2006637140,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,2090253867,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,2166686713,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,2518912002,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,2027564031,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,2044202775,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,2086235699,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,2502027267,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,1596335232,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,1977477228,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,1989267168,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,2146466202,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,6235636,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,2088051528,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,1970868294,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,2047759722,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,1625531583,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,2096431252,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,2098897033,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,1987709954,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,1004048654,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,1964882944,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,7052981,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,2395921192,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,2337003914,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,1486606141,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,2089871642,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,2107399696,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,1962125604,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,99144734,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,1500369165,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,170989275,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,2530333381,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,2143940595,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,1991817335,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,2048973578,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,1493922726,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,2107572660,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,2099813591,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,2116132637,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,2111112637,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,1974877675,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,2106619679,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,2400131631,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,2093303258,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,2084011265,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,2000773957,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,2012534139,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,2171475148,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2111607006,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,2544892397,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,2134829868,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,2032457826,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,2143098554,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,1809787095,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,2051024352,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,2066994354,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,2107288954,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,566389251,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,1963857544,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2142152883,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,1563104078,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,1588705563,2017-08-10 15:47:17
20170810034636-001-01-55,2165467455,2030277392,2017-08-10 15:47:17
20170810034636-001-01-57,2165467455,2143377704,2017-08-10 15:47:17
20170810034636-001-01-59,2165467455,2103390697,2017-08-10 15:47:17
20170810034636-001-01-61,2165467455,1989247668,2017-08-10 15:47:17
20170810034636-001-01-63,2165467455,2071163366,2017-08-10 15:47:17
20170810034636-001-01-65,2165467455,1972514879,2017-08-10 15:47:17
20170810034636-001-01-67,2165467455,2073650102,2017-08-10 15:47:17
20170810034636-001-01-69,2165467455,1605076997,2017-08-10 15:47:17
20170810034636-001-01-71,2165467455,1951990828,2017-08-10 15:47:17
20170810034636-001-01-73,2165467455,2056147406,2017-08-10 15:47:17
20170810034636-001-01-75,2165467455,1977937331,2017-08-10 15:47:17
20170810034636-001-01-77,2165467455,1997764051,2017-08-10 15:47:17
20170810034636-001-01-79,2165467455,1978861915,2017-08-10 15:47:17
20170810034636-001-01-81,2165467455,2138414916,2017-08-10 15:47:17
20170810034636-001-01-83,2165467455,2503244894,2017-08-10 15:47:17
20170810034636-001-01-85,2165467455,2604815640,2017-08-10 15:47:17
20170810034636-001-01-87,2165467455,1603925402,2017-08-10 15:47:17
20170810034636-001-01-89,2165467455,2163417252,2017-08-10 15:47:17
20170810034636-001-01-91,2165467455,1841189810,2017-08-10 15:47:17
20170810034636-001-01-93,2165467455,2170474102,2017-08-10 15:47:17
20170810034636-001-01-95,2165467455,2182469000,2017-08-10 15:47:17
20170810034636-001-01-97,2165467455,2033568842,2017-08-10 15:47:17
20170810034636-001-01-0,2165467455,2112798109,2017-08-10 15:47:17
20170810034636-001-01-2,2165467455,1975796366,2017-08-10 15:47:17
20170810034636-001-01-4,2165467455,2013041359,2017-08-10 15:47:17
20170810034636-001-01-6,2165467455,1834136269,2017-08-10 15:47:17
20170810034636-001-01-8,2165467455,2002467602,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,173774965,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2170980999,2017-08-10 15:47:17
20170810034636-001-01-14,2165467455,2469745933,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,2116777012,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,1528522955,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,1579330263,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,1970065372,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,2099450474,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,2115892454,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,2018569661,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,2044108498,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,292407348,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,2018090803,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,2069642453,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,2612001157,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,1852670235,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,1533183767,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,2298130682,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,2001024950,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,2476953265,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,1973011084,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,1485347932,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,2037381552,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,2157815165,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,39833282,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,1977662461,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,2119397396,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,2166897769,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,2166629703,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,2137517768,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,974835996,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,2004285095,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,2163285366,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,1540153574,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,2102010548,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,2047202208,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,2048345654,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,1889199825,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,1811051626,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,2056299038,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,2139238107,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,2003402737,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,1481703887,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,2119099079,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,2130903519,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,2177930498,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,1840450767,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,1988663974,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,2130867404,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,1973644634,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,1963841093,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,2503947316,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,1964523235,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,2048937365,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,2085772207,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,2168041285,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,2006772093,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,2001584025,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2062714749,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,2019933064,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,34328636,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,1506843617,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,1978910363,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,2040823248,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,2064268191,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,1979654529,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,2077005267,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,2046447526,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,2047946705,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2115482205,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,1592609929,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,1988077604,2017-08-10 15:47:17
20170810034636-001-01-55,2165467455,2048940605,2017-08-10 15:47:17
20170810034636-001-01-57,2165467455,2099154756,2017-08-10 15:47:17
20170810034636-001-01-59,2165467455,2088301479,2017-08-10 15:47:17
20170810034636-001-01-61,2165467455,2007839042,2017-08-10 15:47:17
20170810034636-001-01-63,2165467455,2078625208,2017-08-10 15:47:17
20170810034636-001-01-65,2165467455,244402229,2017-08-10 15:47:17
20170810034636-001-01-67,2165467455,2074023317,2017-08-10 15:47:17
20170810034636-001-01-69,2165467455,1976437619,2017-08-10 15:47:17
20170810034636-001-01-71,2165467455,1492988898,2017-08-10 15:47:17
20170810034636-001-01-73,2165467455,2088986879,2017-08-10 15:47:17
20170810034636-001-01-75,2165467455,2168892477,2017-08-10 15:47:17
20170810034636-001-01-77,2165467455,1667412067,2017-08-10 15:47:17
20170810034636-001-01-79,2165467455,2012078943,2017-08-10 15:47:17
20170810034636-001-01-81,2165467455,2079992621,2017-08-10 15:47:17
20170810034636-001-01-83,2165467455,2147046452,2017-08-10 15:47:17
20170810034636-001-01-85,2165467455,2076632454,2017-08-10 15:47:17
20170810034636-001-01-87,2165467455,1591050960,2017-08-10 15:47:17
20170810034636-001-01-89,2165467455,1561670114,2017-08-10 15:47:17
20170810034636-001-01-91,2165467455,2083641979,2017-08-10 15:47:17
20170810034636-001-01-93,2165467455,2079099447,2017-08-10 15:47:17
20170810034636-001-01-95,2165467455,1555196225,2017-08-10 15:47:17
20170810034636-001-01-97,2165467455,2135327836,2017-08-10 15:47:17
20170810034636-001-01-0,2165467455,1978088120,2017-08-10 15:47:17
20170810034636-001-01-2,2165467455,2136453208,2017-08-10 15:47:17
20170810034636-001-01-4,2165467455,2109221906,2017-08-10 15:47:17
20170810034636-001-01-6,2165467455,14630773,2017-08-10 15:47:17
20170810034636-001-01-8,2165467455,2055184065,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,2003441663,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2075079862,2017-08-10 15:47:17
